1495304700|64.6
1495305000|64.6
1495305300|65.1
1495305600|65.2
1495305900|65.3
1495306200|64.8
1495306500|65.0
1495306800|65.1
1495307100|65.0
1495307400|64.7
1495307700|64.8
1495308000|65.3
1495308300|65.8
1495308600|65.7
1495308900|66.7
1495309200|66.8
1495309500|65.8
1495309800|66.1
1495310100|65.9
1495310400|65.9
1495310700|65.0
1495311000|65.8
1495311300|66.4
1495311600|65.6
1495311900|66.5
1495312200|66.3
1495312500|66.4
1495312800|66.7
1495313100|66.9
1495313400|66.4
1495313700|66.8
1495314000|66.3
1495314300|66.0
1495314600|66.0
1495314900|65.8
1495315200|65.2
1495315500|64.8
1495315800|64.5
1495316100|63.3
1495316400|63.2
1495316700|63.2
1495317000|63.0
1495317300|62.2
1495317600|61.6
1495317900|62.3
1495318200|62.7
1495318500|62.6
1495318800|62.9
1495319100|63.0
1495319400|62.6
1495319700|62.6
1495320000|62.6
1495320300|62.9
1495320600|63.2
1495320900|63.3
1495321200|63.3
1495321500|63.1
1495321800|63.3
1495322100|63.6
1495322400|62.9
1495322700|62.8
1495323000|62.2
1495323300|61.9
1495323600|60.9
1495323900|60.0
1495324200|58.8
1495324500|57.9
1495324800|57.1
1495325100|56.2
1495325400|55.7
1495325700|54.7
1495326000|54.1
1495326300|53.5
1495326600|53.6
1495326900|53.4
1495327200|52.8
1495327500|51.8
1495327800|51.3
1495328100|50.9
1495328400|50.7
1495328700|50.2
1495329000|49.5
1495329300|48.9
1495329600|48.5
1495329900|48.4
1495330200|48.1
1495330500|47.9
1495330800|48.0
1495331100|47.6
1495331400|47.3
1495331700|46.9
1495332000|46.9
1495332300|46.6
1495332600|46.3
1495332900|46.3
1495333200|46.1
1495333500|45.9
1495333800|45.6
1495334100|45.7
1495334400|46.0
1495334700|45.9
1495335000|45.7
1495335300|45.5
1495335600|45.2
1495335900|45.0
1495336200|45.0
1495336500|45.0
1495336800|45.0
1495337100|44.9
1495337400|44.7
1495337700|44.6
1495338000|44.4
1495338300|44.1
1495338600|44.0
1495338900|43.7
1495339200|43.5
1495339500|43.3
1495339800|43.1
1495340100|43.1
1495340400|43.1
1495340700|43.3
1495341000|43.3
1495341300|43.3
1495341600|43.3
1495341900|43.4
1495342200|43.4
1495342500|43.4
1495342800|43.2
1495343100|43.1
1495343400|43.1
1495343700|43.2
1495344000|43.1
1495344300|43.0
1495344600|43.0
1495344900|43.0
1495345200|43.0
1495345500|43.4
1495345800|44.3
1495346100|44.6
1495346400|44.5
1495346700|44.6
1495347000|44.8
1495347300|44.3
1495347600|44.2
1495347900|44.2
1495348200|43.8
1495348500|43.4
1495348800|43.5
1495349100|43.3
1495349400|43.1
1495349700|43.0
1495350000|42.7
1495350300|42.5
1495350600|42.3
1495350900|42.2
1495351200|42.0
1495351500|41.8
1495351800|41.6
1495352100|41.5
1495352400|41.3
1495352700|41.3
1495353000|41.4
1495353300|41.3
1495353600|41.3
1495353900|41.2
1495354200|41.3
1495354500|41.3
1495354800|41.1
1495355100|40.9
1495355400|40.8
1495355700|40.6
1495356000|40.6
1495356300|40.4
1495356600|40.3
1495356900|40.3
1495357200|40.4
1495357500|40.3
1495357800|40.2
1495358100|40.2
1495358400|40.2
1495358700|40.0
1495359000|40.1
1495359300|40.0
1495359600|40.0
1495359900|40.2
1495360200|40.8
1495360500|41.7
1495360800|42.3
1495361100|42.8
1495361400|43.2
1495361700|43.6
1495362000|44.1
1495362300|44.6
1495362600|45.0
1495362900|45.3
1495363200|45.8
1495363500|46.7
1495363800|47.1
1495364100|47.7
1495364400|48.5
1495364700|48.9
1495365000|49.9
1495365300|50.4
1495365600|50.9
1495365900|51.7
1495366200|51.9
1495366500|52.9
1495366800|53.0
1495367100|53.8
1495367400|54.4
1495367700|54.6
1495368000|55.2
1495368300|55.3
1495368600|56.0
1495368900|56.3
1495369200|56.6
1495369500|57.2
1495369800|57.6
1495370100|58.3
1495370400|58.7
1495370700|59.7
1495371000|60.1
1495371300|59.9
1495371600|59.6
1495371900|60.1
1495372200|60.3
1495372500|60.3
1495372800|61.1
1495373100|61.0
1495373400|61.3
1495373700|62.0
1495374000|61.8
1495374300|62.3
1495374600|62.6
1495374900|62.5
1495375200|63.3
1495375500|63.3
1495375800|63.5
1495376100|62.8
1495376400|63.3
1495376700|63.7
1495377000|63.9
1495377300|64.1
1495377600|64.2
1495377900|63.9
1495378200|63.6
1495378500|63.5
1495378800|63.9
1495379100|64.1
1495379400|64.2
1495379700|64.5
1495380000|64.8
1495380300|65.5
1495380600|64.9
1495380900|65.2
1495381200|64.9
1495381500|64.6
1495381800|65.4
1495382100|65.7
1495382400|65.3
1495382700|66.0
1495383000|66.4
1495383300|66.6
1495383600|66.4
1495383900|66.5
1495384200|66.3
1495384500|66.5
1495384800|66.1
1495385100|66.3
1495385400|65.7
1495385700|66.6
1495386000|66.9
1495386300|66.4
1495386600|65.6
1495386900|65.5
1495387200|65.5
1495387500|65.4
1495387800|65.6
1495388100|65.1
1495388400|64.7
1495388700|63.7
1495389000|64.6
1495389300|65.8
1495389600|65.2
1495389900|65.3
1495390200|65.4
1495390500|65.3
1495390800|65.8
1495391100|66.0
1495391400|65.6
1495391700|64.9
1495392000|64.9
1495392300|65.2
1495392600|65.4
1495392900|65.8
1495393200|66.2
1495393500|65.7
1495393800|65.7
1495394100|65.8
1495394400|66.3
1495394700|65.5
1495395000|66.1
1495395300|66.0
1495395600|66.3
1495395900|66.5
1495396200|66.3
1495396500|65.5
1495396800|65.1
1495397100|64.7
1495397400|64.4
1495397700|64.2
1495398000|64.2
1495398300|64.1
1495398600|63.9
1495398900|63.8
1495399200|64.0
1495399500|63.8
1495399800|64.1
1495400100|64.1
1495400400|64.2
1495400700|64.1
1495401000|64.3
1495401300|64.5
1495401600|64.5
1495401900|64.6
1495402200|64.2
1495402500|63.7
1495402800|63.6
1495403100|63.6
1495403400|63.7
1495403700|63.9
1495404000|63.9
1495404300|63.5
1495404600|63.2
1495404900|62.9
1495405200|62.5
1495405500|62.2
1495405800|61.9
1495406100|61.5
1495406400|61.3
1495406700|60.8
1495407000|60.4
1495407300|60.2
1495407600|59.9
1495407900|59.6
1495408200|59.4
1495408500|59.1
1495408800|58.8
1495409100|58.6
1495409400|58.3
1495409700|57.9
1495410000|57.6
1495410300|57.4
1495410600|57.2
1495410900|57.0
1495411200|56.7
1495411500|56.5
1495411800|56.3
1495412100|56.0
1495412400|55.7
1495412700|55.5
1495413000|55.3
1495413300|55.1
1495413600|55.1
1495413900|55.0
1495414200|55.0
1495414500|55.1
1495414800|55.3
1495415100|55.4
1495415400|55.5
1495415700|55.6
1495416000|55.7
1495416300|56.0
1495416600|56.1
1495416900|56.1
1495417200|56.0
1495417500|55.9
1495417800|55.9
1495418100|55.9
1495418400|55.9
1495418700|55.9
1495419000|56.0
1495419300|55.9
1495419600|55.9
1495419900|55.9
1495420200|56.0
1495420500|56.1
1495420800|56.0
1495421100|55.9
1495421400|55.8
1495421700|55.7
1495422000|55.5
1495422300|55.2
1495422600|54.9
1495422900|54.6
1495423200|54.2
1495423500|54.1
1495423800|54.2
1495424100|54.1
1495424400|53.7
1495424700|53.2
1495425000|53.2
1495425300|53.2
1495425600|53.1
1495425900|53.2
1495426200|53.2
1495426500|53.4
1495426800|53.6
1495427100|53.5
1495427400|53.4
1495427700|53.4
1495428000|53.3
1495428300|52.7
1495428600|52.2
1495428900|51.8
1495429200|51.6
1495429500|51.3
1495429800|51.2
1495430100|51.1
1495430400|51.1
1495430700|51.1
1495431000|51.0
1495431300|50.8
1495431600|50.7
1495431900|50.7
1495432200|50.6
1495432500|50.7
1495432800|51.0
1495433100|51.0
1495433400|51.0
1495433700|50.8
1495434000|50.5
1495434300|50.4
1495434600|50.3
1495434900|50.2
1495435200|50.1
1495435500|50.1
1495435800|50.1
1495436100|50.1
1495436400|50.0
1495436700|50.0
1495437000|50.0
1495437300|50.0
1495437600|50.0
1495437900|50.1
1495438200|50.1
1495438500|50.2
1495438800|50.2
1495439100|50.2
1495439400|50.3
1495439700|50.3
1495440000|50.3
1495440300|50.3
1495440600|50.3
1495440900|50.3
1495441200|50.3
1495441500|50.3
1495441800|50.3
1495442100|50.3
1495442400|50.3
1495442700|50.3
1495443000|50.3
1495443300|50.3
1495443600|50.4
1495443900|50.4
1495444200|50.3
1495444500|50.4
1495444800|50.5
1495445100|50.5
1495445400|50.4
1495445700|50.4
1495446000|50.4
1495446300|50.4
1495446600|50.4
1495446900|50.4
1495447200|50.4
1495447500|50.5
1495447800|50.5
1495448100|50.6
1495448400|50.6
1495448700|50.6
1495449000|50.6
1495449300|50.6
1495449600|50.6
1495449900|50.8
1495450200|50.8
1495450500|50.8
1495450800|50.6
1495451100|50.7
1495451400|50.6
1495451700|50.3
1495452000|50.3
1495452300|50.2
1495452600|50.2
1495452900|50.0
1495453200|50.0
1495453500|50.1
1495453800|50.3
1495454100|50.4
1495454400|50.4
1495454700|50.4
1495455000|50.4
1495455300|50.2
1495455600|50.0
1495455900|49.9
1495456200|49.7
1495456500|49.9
1495456800|50.1
1495457100|50.4
1495457400|50.5
1495457700|50.7
1495458000|50.8
1495458300|50.9
1495458600|51.3
1495458900|51.7
1495459200|52.0
1495459500|52.5
1495459800|52.8
1495460100|53.2
1495460400|53.5
1495460700|53.5
1495461000|53.7
1495461300|53.9
1495461600|54.2
1495461900|54.2
1495462200|54.2
1495462500|54.2
1495462800|54.3
1495463100|54.3
1495463400|54.1
1495463700|54.5
1495464000|54.4
1495464300|54.1
1495464600|54.2
1495464900|54.3
1495465200|54.7
1495465500|54.8
1495465800|55.1
1495466100|55.4
1495466400|55.2
1495466700|54.9
1495467000|55.0
1495467300|55.1
1495467600|55.4
1495467900|55.4
1495468200|55.4
1495468500|55.6
1495468800|55.8
1495469100|55.9
1495469400|56.3
1495469700|56.3
1495470000|56.3
1495470300|56.7
1495470600|56.8
1495470900|56.8
1495471200|56.6
1495471500|56.5
1495471800|57.1
1495472100|57.3
1495472400|57.6
1495472700|57.2
1495473000|56.7
1495473300|56.2
1495473600|56.2
1495473900|56.2
1495474200|56.1
1495474500|56.0
1495474800|55.3
1495475100|55.1
1495475400|54.6
1495475700|54.3
1495476000|54.0
1495476300|53.5
1495476600|52.9
1495476900|52.6
1495477200|53.0
1495477500|53.4
1495477800|53.8
1495478100|53.4
1495478400|53.4
1495478700|53.1
1495479000|52.5
1495479300|52.2
1495479600|51.6
1495479900|51.5
1495480200|51.3
1495480500|51.3
1495480800|51.0
1495481100|50.7
1495481400|50.4
1495481700|49.9
1495482000|49.7
1495482300|49.2
1495482600|49.0
1495482900|48.7
1495483200|48.6
1495483500|48.5
1495483800|48.5
1495484100|48.4
1495484400|48.4
1495484700|48.5
1495485000|48.5
1495485300|48.6
1495485600|48.7
1495485900|48.7
1495486200|48.9
1495486500|49.0
1495486800|49.1
1495487100|49.2
1495487400|49.3
1495487700|49.4
1495488000|49.3
1495488300|49.3
1495488600|49.3
1495488900|49.2
1495489200|49.1
1495489500|49.1
1495489800|49.1
1495490100|49.0
1495490400|48.9
1495490700|48.9
1495491000|48.8
1495491300|48.8
1495491600|48.8
1495491900|48.8
1495492200|48.7
1495492500|48.7
1495492800|48.6
1495493100|48.5
1495493400|48.4
1495493700|48.3
1495494000|48.2
1495494300|48.1
1495494600|48.0
1495494900|47.9
1495495200|47.8
1495495500|47.9
1495495800|47.9
1495496100|47.9
1495496400|47.9
1495496700|47.9
1495497000|47.9
1495497300|48.0
1495497600|48.0
1495497900|48.0
1495498200|48.1
1495498500|48.1
1495498800|48.2
1495499100|48.2
1495499400|48.3
1495499700|48.4
1495500000|48.5
1495500300|48.6
1495500600|48.7
1495500900|48.8
1495501200|48.9
1495501500|49.1
1495501800|49.2
1495502100|49.3
1495502400|49.5
1495502700|49.6
1495503000|49.7
1495503300|49.7
1495503600|49.7
1495503900|49.7
1495504200|49.9
1495504500|50.0
1495504800|50.1
1495505100|50.1
1495505400|50.1
1495505700|50.2
1495506000|50.2
1495506300|50.2
1495506600|50.2
1495506900|50.2
1495507200|50.2
1495507500|50.3
1495507800|50.3
1495508100|50.2
1495508400|50.2
1495508700|50.1
1495509000|50.2
1495509300|50.2
1495509600|50.2
1495509900|50.2
1495510200|50.3
1495510500|50.3
1495510800|50.4
1495511100|50.4
1495511400|50.3
1495511700|50.3
1495512000|50.3
1495512300|50.3
1495512600|50.3
1495512900|50.2
1495513200|50.2
1495513500|50.2
1495513800|50.2
1495514100|50.2
1495514400|50.3
1495514700|50.3
1495515000|50.3
1495515300|50.3
1495515600|50.3
1495515900|50.3
1495516200|50.3
1495516500|50.3
1495516800|50.3
1495517100|50.3
1495517400|50.3
1495517700|50.3
1495518000|50.3
1495518300|50.3
1495518600|50.4
1495518900|50.3
1495519200|50.3
1495519500|50.2
1495519800|50.2
1495520100|50.3
1495520400|50.2
1495520700|50.2
1495521000|50.2
1495521300|50.2
1495521600|50.2
1495521900|50.2
1495522200|50.3
1495522500|50.3
1495522800|50.3
1495523100|50.3
1495523400|50.4
1495523700|50.4
1495524000|50.4
1495524300|50.4
1495524600|50.4
1495524900|50.4
1495525200|50.4
1495525500|50.3
1495525800|50.2
1495526100|50.1
1495526400|50.0
1495526700|49.9
1495527000|49.8
1495527300|49.7
1495527600|49.7
1495527900|49.6
1495528200|49.5
1495528500|49.5
1495528800|49.4
1495529100|49.3
1495529400|49.3
1495529700|49.1
1495530000|49.0
1495530300|48.8
1495530600|48.6
1495530900|48.4
1495531200|48.4
1495531500|48.4
1495531800|48.4
1495532100|48.5
1495532400|48.6
1495532700|48.6
1495533000|48.6
1495533300|48.7
1495533600|48.7
1495533900|48.7
1495534200|48.7
1495534500|48.8
1495534800|48.7
1495535100|48.9
1495535400|48.9
1495535700|49.0
1495536000|49.1
1495536300|49.0
1495536600|49.1
1495536900|49.2
1495537200|49.2
1495537500|49.3
1495537800|49.2
1495538100|49.3
1495538400|49.4
1495538700|49.5
1495539000|49.6
1495539300|49.5
1495539600|49.7
1495539900|49.9
1495540200|50.1
1495540500|50.3
1495540800|50.4
1495541100|50.5
1495541400|50.7
1495541700|51.0
1495542000|51.1
1495542300|51.2
1495542600|51.6
1495542900|51.7
1495543200|52.0
1495543500|52.2
1495543800|52.4
1495544100|52.6
1495544400|52.8
1495544700|53.1
1495545000|53.4
1495545300|53.7
1495545600|54.0
1495545900|54.5
1495546200|55.0
1495546500|55.8
1495546800|55.9
1495547100|56.2
1495547400|56.5
1495547700|57.1
1495548000|57.6
1495548300|57.5
1495548600|58.5
1495548900|59.4
1495549200|60.1
